# target_slot, uvidx, shift_flag, upix, vpix
9 2773 0 152 209
10 3390 0 161 209
11 882 0 83 210
12 3388 0 110 210
13 1526 0 123 210
14 271 0 133 210
15 1514 1 149 210
0 2772 0 152 210
1 3655 0 161 210
1 4121 0 161 210
2 912 0 82 211
3 3387 0 110 211
4 1675 0 123 211
4 2384 0 123 211
5 270 0 133 211
6 1708 0 149 211
7 1707 0 150 211
8 3082 0 152 211
9 3508 0 153 211
10 4323 0 161 211
11 4025 0 162 211
12 1217 0 81 212
13 949 0 82 212
14 3604 0 109 212
14 4363 0 109 212
15 3603 0 110 212
15 5266 1 -1 -1
0 2170 0 123 212
1 269 0 133 212
2 1513 0 150 212
3 3392 0 153 212
4 4052 0 162 212
4 4945 0 162 212
5 1130 0 81 213
5 1620 0 81 213
6 3987 0 109 213
7 2169 0 123 213
8 429 0 133 213
8 1063 0 133 213
9 1869 0 150 213
9 2191 0 150 213
10 3427 0 153 213
11 4765 0 162 213
12 4875 0 163 213
13 1784 0 80 214
14 1662 0 81 214
15 3986 1 109 214
0 2242 0 123 214
0 3119 0 123 214
1 911 0 133 214
2 2190 0 150 214
3 3702 0 153 214
3 4203 0 153 214
4 4284 0 154 214
5 4588 0 163 214
6 1517 0 80 215
7 4196 0 109 215
7 4794 0 109 215
8 2807 0 123 215
9 910 0 133 215
10 2375 0 150 215
11 2298 0 151 215
12 3991 0 154 215
13 4764 0 163 215
13 5062 0 163 215
14 1831 0 79 216
14 2415 0 79 216
15 1752 0 80 216
15 5266 1 -1 -1
0 4615 0 109 216
1 2806 0 123 216
2 909 0 133 216
3 2374 0 151 216
3 2945 0 151 216
4 4053 0 154 216
4 4948 0 154 216
5 2195 0 79 217
6 4616 0 108 217
7 2805 0 123 217
8 1550 0 133 217
9 2794 0 151 217
10 4619 0 154 217
11 2267 0 78 218
12 2414 0 79 218
13 4873 0 108 218
13 5056 0 108 218
14 3424 0 123 218
15 1711 0 133 218
15 5266 1 -1 -1
0 1750 0 134 218
1 2793 0 151 218
2 4653 0 155 218
3 2196 0 78 219
4 3423 0 123 219
5 1549 0 134 219
6 3105 0 151 219
7 3020 0 152 219
7 3635 0 152 219
8 4686 0 155 219
8 5217 0 155 219
9 2834 0 77 220
10 2515 0 78 220
11 3422 0 123 220
12 1710 0 134 220
12 2376 0 134 220
13 3456 0 152 220
14 5216 0 155 220
15 3155 0 76 221
15 5266 1 -1 -1
0 2874 0 77 221
1 3750 0 123 221
1 4087 0 123 221
2 2194 0 134 221
3 3412 0 152 221
4 2795 0 76 222
5 4200 0 122 222
6 4199 0 123 222
7 2193 0 134 222
8 3455 0 152 222
8 4354 0 152 222
9 3692 0 75 223
10 3021 0 76 223
10 3735 0 76 223
11 4024 0 122 223
12 2192 0 134 223
13 4353 0 152 223
14 4038 0 153 223
15 3460 0 75 224
15 5266 1 -1 -1
0 4651 0 122 224
1 2514 0 134 224
1 2873 0 134 224
2 4012 0 153 224
3 3589 0 74 225
4 3588 0 75 225
5 4650 0 122 225
6 2831 0 134 225
7 4110 0 153 225
7 4894 0 153 225
8 3495 0 74 226
8 4357 0 74 226
9 4649 0 122 226
10 2830 0 134 226
11 4670 0 153 226
12 4112 0 73 227
13 4265 0 74 227
14 4944 0 122 227
14 5061 0 122 227
15 2948 0 134 227
15 3691 0 134 227
15 5266 1 -1 -1
0 4638 0 154 227
1 4041 0 73 228
2 3459 0 134 228
3 4637 0 154 228
4 4153 0 72 229
4 4930 0 72 229
5 4313 0 73 229
6 3458 0 134 229
7 5035 0 154 229
8 4674 0 72 230
9 3457 0 134 230
10 4675 0 71 231
11 3733 0 134 231
11 4111 0 134 231
12 4932 0 70 232
13 4715 0 71 232
14 4040 0 134 232
15 4931 0 70 233
15 5041 0 70 233
15 5266 1 -1 -1
0 4039 0 134 233
1 4263 0 134 234
1 4819 0 134 234
2 4976 0 135 234
3 4673 0 135 235
4 4672 0 135 236
5 4714 0 135 237
5 5232 0 135 237
6 5180 0 135 238
15 5266 1 -1 -1
