# target_slot, uvidx, shift_flag, upix, vpix
8 3149 0 170 166
9 2868 0 171 166
10 1511 0 172 166
10 2371 0 172 166
11 536 0 173 166
11 2330 0 173 166
12 298 0 174 166
12 1016 0 174 166
13 1265 0 175 166
14 3001 0 181 166
15 3285 1 182 166
0 3766 0 183 166
1 1779 0 168 167
2 1200 0 169 167
2 1864 0 169 167
2 2033 0 169 167
3 708 0 170 167
4 2791 0 171 167
5 2827 0 172 167
5 3813 0 172 167
6 2113 0 173 167
7 2231 0 174 167
7 3191 0 174 167
8 737 0 175 167
9 1123 0 176 167
10 3352 0 183 167
10 4334 0 183 167
11 4060 0 184 167
12 2406 0 169 168
13 2087 0 170 168
13 3011 0 170 168
14 871 0 171 168
14 1614 0 171 168
15 1903 0 172 168
15 3490 1 172 168
0 3336 0 173 168
1 2870 0 174 168
2 2735 0 175 168
3 1122 0 176 168
3 1577 0 176 168
4 1651 0 177 168
5 4141 0 184 168
6 4030 0 185 168
6 4774 0 185 168
7 3145 0 170 169
8 2623 0 171 169
9 1375 0 172 169
10 1820 0 173 169
10 3556 0 173 169
11 3812 0 174 169
11 3926 0 174 169
12 2979 0 175 169
13 3104 0 176 169
13 3362 0 176 169
14 1576 0 177 169
15 1650 0 178 169
15 2397 1 178 169
0 4483 0 186 169
1 4803 0 187 169
2 3144 0 171 170
3 3055 0 172 170
3 3306 0 172 170
4 1819 0 173 170
4 2084 0 173 170
5 2401 0 174 170
5 4256 0 174 170
6 4073 0 175 170
6 4709 0 175 170
7 3730 0 176 170
8 3311 0 177 170
8 4312 0 177 170
9 2322 0 178 170
10 2050 0 179 170
11 4959 0 187 170
11 5103 0 187 170
12 3305 0 173 171
12 4219 0 173 171
13 2053 0 174 171
14 2544 0 175 171
14 3008 0 175 171
14 4972 0 175 171
15 4451 0 176 171
15 5266 1 -1 -1
0 3883 0 178 171
1 2445 0 179 171
1 4257 0 179 171
2 2365 0 180 171
2 2785 0 180 171
3 3180 0 181 171
4 3865 0 174 172
5 2729 0 175 172
5 4343 0 175 172
6 2933 0 176 172
7 5154 0 177 172
8 4311 0 179 172
8 4608 0 179 172
9 4818 0 180 172
10 2667 0 181 172
11 3053 0 182 172
12 289 0 186 172
13 520 0 187 172
14 4387 0 175 173
14 4475 0 175 173
15 2932 0 176 173
15 3628 0 176 173
15 4968 0 176 173
15 5266 1 -1 -1
0 3520 0 177 173
1 4580 0 180 173
2 5030 0 181 173
2 5168 0 181 173
3 3353 0 182 173
4 3519 0 183 173
5 248 0 187 173
6 363 0 188 173
7 4598 0 176 174
7 5140 0 176 174
8 3445 0 177 174
9 3486 0 178 174
9 4384 0 178 174
10 3518 0 183 174
11 3714 0 184 174
11 4064 0 184 174
12 519 0 188 174
12 1146 0 188 174
13 896 0 189 174
14 4068 0 178 175
15 4008 0 179 175
15 5266 1 -1 -1
0 4217 0 184 175
1 3939 0 185 175
1 5018 0 185 175
2 1183 0 189 175
3 805 0 190 175
4 1182 0 191 175
5 4147 0 179 176
6 4575 0 180 176
7 4962 0 185 176
8 4503 0 186 176
9 4961 0 187 176
10 1181 0 191 176
10 1564 0 191 176
11 1681 0 192 176
12 4808 0 180 177
13 4574 0 181 177
13 5258 0 181 177
14 4627 0 187 177
14 5115 0 187 177
15 1638 1 192 177
0 1532 0 193 177
1 5202 0 181 178
2 2486 0 193 178
3 2067 0 194 178
4 2532 0 195 178
5 570 0 187 179
6 286 0 188 179
7 2099 0 195 179
8 2387 0 196 179
8 3168 0 196 179
9 515 0 188 180
10 185 0 189 180
11 2920 0 196 180
12 2812 0 197 180
13 398 0 190 181
13 1002 0 190 181
14 1241 0 191 181
15 3085 1 197 181
0 2774 0 198 181
0 3757 0 198 181
1 3794 0 199 181
2 855 0 191 182
3 1113 0 192 182
4 3373 0 199 182
5 3612 0 200 182
6 966 0 192 183
7 1240 0 193 183
7 1720 0 193 183
8 3538 0 200 183
9 3611 0 201 183
9 4237 0 201 183
10 1635 0 193 184
11 1602 0 194 184
12 4236 0 201 184
13 3955 0 202 184
14 1765 0 194 185
15 1601 0 195 185
15 2483 1 195 185
0 4128 0 203 185
0 4797 0 203 185
1 4879 0 204 185
2 2430 0 195 186
3 2096 0 196 186
4 4731 0 204 186
5 4689 0 205 186
6 2095 0 197 187
7 2482 0 198 187
8 4878 0 205 187
9 5000 0 206 187
9 5078 0 206 187
10 2529 0 198 188
10 2810 0 198 188
11 3036 0 199 188
12 2885 0 199 189
13 2963 0 200 189
14 3035 0 200 190
14 3754 0 200 190
15 3469 1 201 190
0 3658 0 201 191
1 3428 0 202 191
2 3753 0 202 192
3 3609 0 203 192
3 4088 0 203 192
4 3966 0 204 193
5 4324 0 205 193
6 4166 0 205 194
6 4876 0 205 194
7 4833 0 206 194
8 4728 0 206 195
9 4796 0 207 195
10 4795 0 207 196
11 4907 0 208 196
11 5069 0 208 196
15 5266 1 -1 -1
