# SNR	upix	vpix	boxc_width	time	dm	iblk
15.4	179	169	0		1	0	0
14.8	196	169	1		1	0	0
10.5	220	169	0		1	0	0
18.8	232	169	0		1	0	0
13.5	247	169	1		1	0	0
12.1	1	169	1		1	0	0
19.3	19	169	0		1	0	0
9.5	47	169	0		0	0	0
19.5	61	169	0		1	0	0
13.8	77	169	0		1	0	0
21.2	93	169	0		1	0	0
19.0	110	169	0		0	0	0
19.9	127	169	0		1	0	0
25.4	129	170	0		1	0	0
28.6	146	170	1		1	0	0
13.4	175	170	0		0	0	0
10.9	180	170	0		1	0	0
13.8	197	170	1		1	0	0
10.2	216	170	0		0	0	0
19.7	233	170	0		1	0	0
17.0	252	170	0		1	0	0
17.3	14	170	0		1	0	0
20.1	16	170	0		1	0	0
15.8	46	170	0		0	0	0
20.5	60	170	0		1	0	0
18.6	76	170	0		1	0	0
17.9	92	170	0		1	0	0
19.6	109	170	0		0	0	0
17.7	113	170	0		0	0	0
16.3	132	171	1		1	0	0
25.0	147	171	1		1	0	0
15.0	174	171	0		0	0	0
14.0	183	171	1		1	0	0
14.3	192	171	0		1	0	0
10.7	217	171	0		0	0	0
19.4	228	171	0		1	0	0
16.2	245	171	0		1	0	0
16.4	13	171	0		1	0	0
11.8	24	171	1		1	0	0
17.6	45	171	0		0	0	0
23.7	57	171	0		1	0	0
20.5	75	171	0		1	0	0
16.7	81	171	0		1	0	0
14.6	100	171	0		0	0	0
23.0	112	171	0		0	0	0
24.6	136	172	1		1	0	0
27.9	148	172	1		1	0	0
14.9	167	172	0		0	0	0
16.9	182	172	0		1	0	0
14.9	193	172	0		1	0	0
11.7	223	172	0		1	0	0
19.5	229	172	0		1	0	0
20.7	246	172	0		1	0	0
11.9	10	172	1		1	0	0
10.7	23	172	0		0	0	0
22.0	42	172	0		0	0	0
24.1	56	172	0		1	0	0
16.4	74	172	0		1	0	0
18.4	86	172	0		1	0	0
20.0	111	172	0		0	0	0
16.2	125	172	0		1	0	0
17.6	137	173	1		1	0	0
31.5	149	173	1		1	0	0
17.8	168	173	0		0	0	0
18.1	183	173	0		1	0	0
15.0	202	173	1		1	0	0
10.6	221	173	0		0	0	0
14.3	224	173	0		1	0	0
11.6	251	173	1		1	0	0
17.1	5	173	0		1	0	0
11.1	28	173	0		1	0	0
23.1	41	173	0		0	0	0
26.0	55	173	0		1	0	0
20.2	71	173	1		1	0	0
16.8	85	173	0		1	0	0
20.5	102	173	0		1	0	0
18.6	124	173	1		1	0	0
23.5	136	174	1		1	0	0
27.7	150	174	1		1	0	0
16.4	169	174	0		0	0	0
15.8	184	174	0		1	0	0
13.6	203	174	1		1	0	0
7.6	212	174	0		1	0	0
14.0	230	174	0		0	0	0
12.1	252	174	0		1	0	0
19.3	4	174	1		1	0	0
10.4	27	174	1		1	0	0
22.6	40	174	0		0	0	0
26.8	54	174	0		1	0	0
22.9	70	174	1		1	0	0
16.7	95	174	0		0	0	0
21.5	111	174	0		0	0	0
17.5	118	174	0		1	0	0
26.3	137	175	1		1	0	0
23.9	149	175	1		1	0	0
17.2	165	175	0		1	0	0
15.0	187	175	1		1	0	0
14.6	204	175	1		1	0	0
10.1	216	175	0		1	0	0
10.8	235	175	1		1	0	0
13.7	255	175	0		1	0	0
23.0	3	175	1		1	0	0
10.8	24	175	1		1	0	0
22.0	37	175	0		0	0	0
19.6	51	175	1		1	0	0
21.8	77	175	0		1	0	0
11.4	84	175	1		1	0	0
18.7	110	175	0		0	0	0
21.2	124	175	0		1	0	0
27.4	138	176	0		1	0	0
24.7	154	176	0		1	0	0
16.1	173	176	1		1	0	0
14.6	188	176	1		1	0	0
