# snr	lpix	mpix	boxc_width	time	dm	iblk	rawsn	total_sample	obstime_sec	mjd	dm_pccm3	ra_deg	dec_deg
7.2	203	138	7	104	69	226	189	57960	801.2390	60381.275823911	307.999	51.63243	-54.59998
9.3	204	138	7	104	69	226	245	57960	801.2390	60381.275823911	307.999	51.62503	-54.59993
8.6	205	138	7	104	69	226	227	57960	801.2390	60381.275823911	307.999	51.61763	-54.59988
6.8	204	138	7	116	69	226	180	57972	801.4049	60381.275825831	307.999	51.62503	-54.59993
6.8	205	139	7	116	69	226	180	57972	801.4049	60381.275825831	307.999	51.61769	-54.59558
6.3	204	138	5	87	70	226	167	57943	801.0040	60381.275821191	312.463	51.62503	-54.59993
8.2	203	138	5	92	70	226	216	57948	801.0732	60381.275821991	312.463	51.63243	-54.59998
11.6	204	138	7	94	70	226	306	57950	801.1008	60381.275822312	312.463	51.62503	-54.59993
11.0	205	138	7	94	70	226	289	57950	801.1008	60381.275822312	312.463	51.61763	-54.59988
7.6	206	139	7	94	70	226	201	57950	801.1008	60381.275822312	312.463	51.61030	-54.59554
7.2	203	138	7	96	70	226	190	57952	801.1285	60381.275822632	312.463	51.63243	-54.59998
10.6	204	138	7	96	70	226	280	57952	801.1285	60381.275822632	312.463	51.62503	-54.59993
10.4	205	138	7	96	70	226	273	57952	801.1285	60381.275822632	312.463	51.61763	-54.59988
7.2	206	139	7	98	70	226	189	57954	801.1561	60381.275822951	312.463	51.61030	-54.59554
7.5	203	138	6	105	70	226	198	57961	801.2529	60381.275824071	312.463	51.63243	-54.59998
9.3	204	138	7	105	70	226	245	57961	801.2529	60381.275824071	312.463	51.62503	-54.59993
8.5	205	138	7	104	70	226	224	57960	801.2390	60381.275823911	312.463	51.61763	-54.59988
7.0	204	138	7	116	70	226	183	57972	801.4049	60381.275825831	312.463	51.62503	-54.59993
7.1	205	139	7	116	70	226	188	57972	801.4049	60381.275825831	312.463	51.61769	-54.59558
8.5	203	138	6	93	71	226	225	57949	801.0870	60381.275822151	316.926	51.63243	-54.59998
11.8	204	138	7	94	71	226	310	57950	801.1008	60381.275822312	316.926	51.62503	-54.59993
10.7	205	138	6	94	71	226	282	57950	801.1008	60381.275822312	316.926	51.61763	-54.59988
7.4	206	139	7	95	71	226	195	57951	801.1146	60381.275822471	316.926	51.61030	-54.59554
7.4	203	138	7	97	71	226	196	57953	801.1423	60381.275822791	316.926	51.63243	-54.59998
11.0	204	138	7	97	71	226	290	57953	801.1423	60381.275822791	316.926	51.62503	-54.59993
10.6	205	138	7	97	71	226	278	57953	801.1423	60381.275822791	316.926	51.61763	-54.59988
7.3	206	139	7	96	71	226	191	57952	801.1285	60381.275822632	316.926	51.61030	-54.59554
7.3	203	138	7	106	71	226	192	57962	801.2667	60381.275824231	316.926	51.63243	-54.59998
9.6	204	138	7	104	71	226	252	57960	801.2390	60381.275823911	316.926	51.62503	-54.59993
9.2	205	138	7	104	71	226	241	57960	801.2390	60381.275823911	316.926	51.61763	-54.59988
6.5	204	138	7	118	71	226	172	57974	801.4326	60381.275826151	316.926	51.62503	-54.59993
6.7	205	139	7	115	71	226	177	57971	801.3911	60381.275825671	316.926	51.61769	-54.59558
8.7	203	138	7	94	72	226	229	57950	801.1008	60381.275822312	321.390	51.63243	-54.59998
12.0	204	138	7	94	72	226	317	57950	801.1008	60381.275822312	321.390	51.62503	-54.59993
10.9	205	138	7	94	72	226	286	57950	801.1008	60381.275822312	321.390	51.61763	-54.59988
7.1	206	139	6	94	72	226	188	57950	801.1008	60381.275822312	321.390	51.61030	-54.59554
7.5	203	138	7	96	72	226	197	57952	801.1285	60381.275822632	321.390	51.63243	-54.59998
11.1	204	138	7	96	72	226	293	57952	801.1285	60381.275822632	321.390	51.62503	-54.59993
10.7	205	138	7	96	72	226	281	57952	801.1285	60381.275822632	321.390	51.61763	-54.59988
7.4	206	139	7	96	72	226	195	57952	801.1285	60381.275822632	321.390	51.61030	-54.59554
7.2	203	138	7	106	72	226	190	57962	801.2667	60381.275824231	321.390	51.63243	-54.59998
9.3	204	138	7	104	72	226	244	57960	801.2390	60381.275823911	321.390	51.62503	-54.59993
8.9	205	138	7	105	72	226	233	57961	801.2529	60381.275824071	321.390	51.61763	-54.59988
6.8	204	138	7	112	72	226	180	57968	801.3496	60381.275825191	321.390	51.62503	-54.59993
6.8	205	139	7	116	72	226	179	57972	801.4049	60381.275825831	321.390	51.61769	-54.59558
6.3	205	139	7	120	72	226	167	57976	801.4602	60381.275826471	321.390	51.61769	-54.59558
8.5	203	138	7	95	73	226	225	57951	801.1146	60381.275822471	325.854	51.63243	-54.59998
11.6	204	138	7	95	73	226	306	57951	801.1146	60381.275822471	325.854	51.62503	-54.59993
10.3	205	138	7	95	73	226	270	57951	801.1146	60381.275822471	325.854	51.61763	-54.59988
7.0	206	139	5	95	73	226	183	57951	801.1146	60381.275822471	325.854	51.61030	-54.59554
7.9	203	138	7	97	73	226	208	57953	801.1423	60381.275822791	325.854	51.63243	-54.59998
11.5	204	138	7	97	73	226	304	57953	801.1423	60381.275822791	325.854	51.62503	-54.59993
10.8	205	139	7	97	73	226	285	57953	801.1423	60381.275822791	325.854	51.61769	-54.59558
7.5	206	139	7	98	73	226	198	57954	801.1561	60381.275822951	325.854	51.61030	-54.59554
7.2	203	138	7	106	73	226	189	57962	801.2667	60381.275824231	325.854	51.63243	-54.59998
9.6	204	138	7	106	73	226	254	57962	801.2667	60381.275824231	325.854	51.62503	-54.59993
9.3	205	138	7	106	73	226	245	57962	801.2667	60381.275824231	325.854	51.61763	-54.59988
7.0	204	138	7	112	73	226	184	57968	801.3496	60381.275825191	325.854	51.62503	-54.59993
6.8	205	139	7	113	73	226	180	57969	801.3635	60381.275825351	325.854	51.61769	-54.59558
6.5	204	138	7	120	73	226	171	57976	801.4602	60381.275826471	325.854	51.62503	-54.59993
6.5	205	139	7	120	73	226	171	57976	801.4602	60381.275826471	325.854	51.61769	-54.59558
9.0	203	138	7	95	74	226	236	57951	801.1146	60381.275822471	330.318	51.63243	-54.59998
12.2	204	138	7	95	74	226	320	57951	801.1146	60381.275822471	330.318	51.62503	-54.59993
10.7	205	138	7	95	74	226	282	57951	801.1146	60381.275822471	330.318	51.61763	-54.59988
7.0	206	139	7	95	74	226	185	57951	801.1146	60381.275822471	330.318	51.61030	-54.59554
8.2	203	138	7	96	74	226	216	57952	801.1285	60381.275822632	330.318	51.63243	-54.59998
11.4	204	138	7	96	74	226	299	57952	801.1285	60381.275822632	330.318	51.62503	-54.59993
10.8	205	138	7	98	74	226	283	57954	801.1561	60381.275822951	330.318	51.61763	-54.59988
7.3	206	139	7	98	74	226	192	57954	801.1561	60381.275822951	330.318	51.61030	-54.59554
7.1	203	138	6	106	74	226	187	57962	801.2667	60381.275824231	330.318	51.63243	-54.59998
9.3	204	138	7	106	74	226	245	57962	801.2667	60381.275824231	330.318	51.62503	-54.59993
9.4	205	138	7	104	74	226	247	57960	801.2390	60381.275823911	330.318	51.61763	-54.59988
6.3	206	139	7	104	74	226	166	57960	801.2390	60381.275823911	330.318	51.61030	-54.59554
7.0	204	138	7	112	74	226	185	57968	801.3496	60381.275825191	330.318	51.62503	-54.59993
7.0	205	139	7	113	74	226	184	57969	801.3635	60381.275825351	330.318	51.61769	-54.59558
6.3	204	138	7	120	74	226	167	57976	801.4602	60381.275826471	330.318	51.62503	-54.59993
6.4	205	139	7	121	74	226	169	57977	801.4741	60381.275826631	330.318	51.61769	-54.59558
8.4	203	138	6	95	75	226	222	57951	801.1146	60381.275822471	334.781	51.63243	-54.59998
11.2	204	138	6	95	75	226	296	57951	801.1146	60381.275822471	334.781	51.62503	-54.59993
9.8	205	138	6	95	75	226	259	57951	801.1146	60381.275822471	334.781	51.61763	-54.59988
6.5	206	139	7	95	75	226	172	57951	801.1146	60381.275822471	334.781	51.61030	-54.59554
8.8	203	138	7	96	75	226	231	57952	801.1285	60381.275822632	334.781	51.63243	-54.59998
11.9	204	138	7	96	75	226	313	57952	801.1285	60381.275822632	334.781	51.62503	-54.59993
10.9	205	138	7	98	75	226	286	57954	801.1561	60381.275822951	334.781	51.61763	-54.59988
7.3	206	139	7	102	75	226	193	57958	801.2114	60381.275823591	334.781	51.61030	-54.59554
7.1	203	138	7	110	75	226	188	57966	801.3220	60381.275824871	334.781	51.63243	-54.59998
9.5	204	138	7	107	75	226	249	57963	801.2805	60381.275824391	334.781	51.62503	-54.59993
9.6	205	138	7	104	75	226	252	57960	801.2390	60381.275823911	334.781	51.61763	-54.59988
6.8	206	139	7	104	75	226	180	57960	801.2390	60381.275823911	334.781	51.61030	-54.59554
7.4	204	138	7	113	75	226	195	57969	801.3635	60381.275825351	334.781	51.62503	-54.59993
7.3	205	139	7	114	75	226	191	57970	801.3773	60381.275825511	334.781	51.61769	-54.59558
6.7	204	138	7	120	75	226	176	57976	801.4602	60381.275826471	334.781	51.62503	-54.59993
7.0	205	139	7	120	75	226	183	57976	801.4602	60381.275826471	334.781	51.61769	-54.59558
8.2	203	138	6	95	76	226	217	57951	801.1146	60381.275822471	339.245	51.63243	-54.59998
10.9	204	138	6	95	76	226	286	57951	801.1146	60381.275822471	339.245	51.62503	-54.59993
9.3	205	138	7	95	76	226	246	57951	801.1146	60381.275822471	339.245	51.61763	-54.59988
6.3	206	139	7	95	76	226	165	57951	801.1146	60381.275822471	339.245	51.61030	-54.59554
8.5	203	138	6	97	76	226	224	57953	801.1423	60381.275822791	339.245	51.63243	-54.59998
11.9	204	138	6	97	76	226	313	57953	801.1423	60381.275822791	339.245	51.62503	-54.59993
11.0	205	138	7	99	76	226	290	57955	801.1699	60381.275823111	339.245	51.61763	-54.59988
7.5	206	139	7	101	76	226	198	57957	801.1976	60381.275823431	339.245	51.61030	-54.59554
7.3	203	138	6	107	76	226	192	57963	801.2805	60381.275824391	339.245	51.63243	-54.59998
9.7	204	138	7	108	76	226	256	57964	801.2943	60381.275824551	339.245	51.62503	-54.59993
10.1	205	138	7	104	76	226	265	57960	801.2390	60381.275823911	339.245	51.61763	-54.59988
7.1	206	139	7	104	76	226	187	57960	801.2390	60381.275823911	339.245	51.61030	-54.59554
7.6	204	138	7	113	76	226	201	57969	801.3635	60381.275825351	339.245	51.62503	-54.59993
7.2	205	138	7	113	76	226	189	57969	801.3635	60381.275825351	339.245	51.61763	-54.59988
6.5	204	138	7	122	76	226	171	57978	801.4879	60381.275826791	339.245	51.62503	-54.59993
6.8	205	139	7	120	76	226	180	57976	801.4602	60381.275826471	339.245	51.61769	-54.59558
7.9	203	138	6	95	77	226	207	57951	801.1146	60381.275822471	343.709	51.63243	-54.59998
10.3	204	138	6	95	77	226	271	57951	801.1146	60381.275822471	343.709	51.62503	-54.59993
8.9	205	138	7	95	77	226	234	57951	801.1146	60381.275822471	343.709	51.61763	-54.59988
8.4	203	138	7	98	77	226	220	57954	801.1561	60381.275822951	343.709	51.63243	-54.59998
12.0	204	138	7	98	77	226	315	57954	801.1561	60381.275822951	343.709	51.62503	-54.59993
11.0	205	138	7	98	77	226	290	57954	801.1561	60381.275822951	343.709	51.61763	-54.59988
7.7	206	139	7	102	77	226	203	57958	801.2114	60381.275823591	343.709	51.61030	-54.59554
7.2	203	138	7	109	77	226	190	57965	801.3082	60381.275824711	343.709	51.63243	-54.59998
10.0	204	138	7	104	77	226	264	57960	801.2390	60381.275823911	343.709	51.62503	-54.59993
10.2	205	138	7	104	77	226	268	57960	801.2390	60381.275823911	343.709	51.61763	-54.59988
7.0	206	139	7	104	77	226	183	57960	801.2390	60381.275823911	343.709	51.61030	-54.59554
7.8	204	138	7	114	77	226	206	57970	801.3773	60381.275825511	343.709	51.62503	-54.59993
7.7	205	139	7	114	77	226	202	57970	801.3773	60381.275825511	343.709	51.61769	-54.59558
6.3	204	139	7	120	77	226	167	57976	801.4602	60381.275826471	343.709	51.62509	-54.59563
7.2	205	139	7	120	77	226	189	57976	801.4602	60381.275826471	343.709	51.61769	-54.59558
7.4	203	138	5	95	78	226	195	57951	801.1146	60381.275822471	348.173	51.63243	-54.59998
9.6	204	138	6	95	78	226	253	57951	801.1146	60381.275822471	348.173	51.62503	-54.59993
8.2	205	138	6	95	78	226	217	57951	801.1146	60381.275822471	348.173	51.61763	-54.59988
8.4	203	138	7	99	78	226	222	57955	801.1699	60381.275823111	348.173	51.63243	-54.59998
12.0	204	138	7	99	78	226	317	57955	801.1699	60381.275823111	348.173	51.62503	-54.59993
11.1	205	138	7	99	78	226	293	57955	801.1699	60381.275823111	348.173	51.61763	-54.59988
7.8	206	139	7	102	78	226	205	57958	801.2114	60381.275823591	348.173	51.61030	-54.59554
7.4	203	138	7	110	78	226	194	57966	801.3220	60381.275824871	348.173	51.63243	-54.59998
10.4	204	138	7	104	78	226	273	57960	801.2390	60381.275823911	348.173	51.62503	-54.59993
10.4	205	138	7	104	78	226	273	57960	801.2390	60381.275823911	348.173	51.61763	-54.59988
7.0	206	139	7	104	78	226	185	57960	801.2390	60381.275823911	348.173	51.61030	-54.59554
8.2	204	138	7	112	78	226	216	57968	801.3496	60381.275825191	348.173	51.62503	-54.59993
7.7	205	138	7	112	78	226	202	57968	801.3496	60381.275825191	348.173	51.61763	-54.59988
6.6	204	138	7	121	78	226	173	57977	801.4741	60381.275826631	348.173	51.62503	-54.59993
7.1	205	139	7	121	78	226	188	57977	801.4741	60381.275826631	348.173	51.61769	-54.59558
7.0	203	138	6	95	79	226	183	57951	801.1146	60381.275822471	352.636	51.63243	-54.59998
9.0	204	138	6	95	79	226	238	57951	801.1146	60381.275822471	352.636	51.62503	-54.59993
7.8	205	138	6	95	79	226	205	57951	801.1146	60381.275822471	352.636	51.61763	-54.59988
8.6	203	138	7	99	79	226	226	57955	801.1699	60381.275823111	352.636	51.63243	-54.59998
12.0	204	138	7	99	79	226	317	57955	801.1699	60381.275823111	352.636	51.62503	-54.59993
11.1	205	138	7	100	79	226	293	57956	801.1837	60381.275823271	352.636	51.61763	-54.59988
7.5	206	139	7	103	79	226	197	57959	801.2252	60381.275823751	352.636	51.61030	-54.59554
7.5	203	138	7	111	79	226	198	57967	801.3358	60381.275825031	352.636	51.63243	-54.59998
10.3	204	138	7	105	79	226	272	57961	801.2529	60381.275824071	352.636	51.62503	-54.59993
10.4	205	138	7	104	79	226	273	57960	801.2390	60381.275823911	352.636	51.61763	-54.59988
7.4	206	139	7	104	79	226	194	57960	801.2390	60381.275823911	352.636	51.61030	-54.59554
6.5	203	138	7	112	79	226	172	57968	801.3496	60381.275825191	352.636	51.63243	-54.59998
8.5	204	138	7	112	79	226	225	57968	801.3496	60381.275825191	352.636	51.62503	-54.59993
7.8	205	138	7	115	79	226	206	57971	801.3911	60381.275825671	352.636	51.61763	-54.59988
6.2	204	138	7	120	79	226	163	57976	801.4602	60381.275826471	352.636	51.62503	-54.59993
6.6	205	139	7	122	79	226	173	57978	801.4879	60381.275826791	352.636	51.61769	-54.59558
7.1	203	138	3	95	80	226	186	57951	801.1146	60381.275822471	357.100	51.63243	-54.59998
8.5	204	138	6	95	80	226	224	57951	801.1146	60381.275822471	357.100	51.62503	-54.59993
7.3	205	138	6	95	80	226	192	57951	801.1146	60381.275822471	357.100	51.61763	-54.59988
8.6	203	138	7	99	80	226	226	57955	801.1699	60381.275823111	357.100	51.63243	-54.59998
11.9	204	138	7	100	80	226	314	57956	801.1837	60381.275823271	357.100	51.62503	-54.59993
11.4	205	138	7	102	80	226	300	57958	801.2114	60381.275823591	357.100	51.61763	-54.59988
7.6	206	139	7	102	80	226	199	57958	801.2114	60381.275823591	357.100	51.61030	-54.59554
7.6	203	138	7	111	80	226	201	57967	801.3358	60381.275825031	357.100	51.63243	-54.59998
10.6	204	138	7	105	80	226	278	57961	801.2529	60381.275824071	357.100	51.62503	-54.59993
10.5	205	138	7	105	80	226	277	57961	801.2529	60381.275824071	357.100	51.61763	-54.59988
7.4	206	139	7	104	80	226	195	57960	801.2390	60381.275823911	357.100	51.61030	-54.59554
7.3	203	138	7	112	80	226	191	57968	801.3496	60381.275825191	357.100	51.63243	-54.59998
9.5	204	138	7	112	80	226	249	57968	801.3496	60381.275825191	357.100	51.62503	-54.59993
8.5	205	138	7	112	80	226	224	57968	801.3496	60381.275825191	357.100	51.61763	-54.59988
6.7	204	138	7	120	80	226	176	57976	801.4602	60381.275826471	357.100	51.62503	-54.59993
6.7	205	139	7	122	80	226	177	57978	801.4879	60381.275826791	357.100	51.61769	-54.59558
6.5	203	138	7	95	81	226	170	57951	801.1146	60381.275822471	361.564	51.63243	-54.59998
8.0	204	138	6	95	81	226	211	57951	801.1146	60381.275822471	361.564	51.62503	-54.59993
7.1	205	138	6	95	81	226	186	57951	801.1146	60381.275822471	361.564	51.61763	-54.59988
8.4	203	138	7	99	81	226	220	57955	801.1699	60381.275823111	361.564	51.63243	-54.59998
11.7	204	138	7	102	81	226	309	57958	801.2114	60381.275823591	361.564	51.62503	-54.59993
11.4	205	138	7	102	81	226	301	57958	801.2114	60381.275823591	361.564	51.61763	-54.59988
7.8	206	139	7	102	81	226	205	57958	801.2114	60381.275823591	361.564	51.61030	-54.59554
7.6	203	138	7	111	81	226	199	57967	801.3358	60381.275825031	361.564	51.63243	-54.59998
10.4	204	138	7	106	81	226	273	57962	801.2667	60381.275824231	361.564	51.62503	-54.59993
10.3	205	138	7	105	81	226	270	57961	801.2529	60381.275824071	361.564	51.61763	-54.59988
7.3	206	139	7	104	81	226	193	57960	801.2390	60381.275823911	361.564	51.61030	-54.59554
7.3	203	138	7	112	81	226	191	57968	801.3496	60381.275825191	361.564	51.63243	-54.59998
9.5	204	138	7	112	81	226	249	57968	801.3496	60381.275825191	361.564	51.62503	-54.59993
8.5	205	138	7	112	81	226	224	57968	801.3496	60381.275825191	361.564	51.61763	-54.59988
6.7	204	138	7	121	81	226	176	57977	801.4741	60381.275826631	361.564	51.62503	-54.59993
7.0	205	139	7	122	81	226	185	57978	801.4879	60381.275826791	361.564	51.61769	-54.59558
6.0	203	138	6	95	82	226	158	57951	801.1146	60381.275822471	366.028	51.63243	-54.59998
7.2	204	138	6	95	82	226	189	57951	801.1146	60381.275822471	366.028	51.62503	-54.59993
6.3	205	138	7	95	82	226	167	57951	801.1146	60381.275822471	366.028	51.61763	-54.59988
8.3	203	138	7	100	82	226	218	57956	801.1837	60381.275823271	366.028	51.63243	-54.59998
11.8	204	138	7	102	82	226	311	57958	801.2114	60381.275823591	366.028	51.62503	-54.59993
11.5	205	138	7	102	82	226	302	57958	801.2114	60381.275823591	366.028	51.61763	-54.59988
7.9	206	139	7	102	82	226	207	57958	801.2114	60381.275823591	366.028	51.61030	-54.59554
7.1	203	138	6	111	82	226	188	57967	801.3358	60381.275825031	366.028	51.63243	-54.59998
10.4	204	138	7	106	82	226	275	57962	801.2667	60381.275824231	366.028	51.62503	-54.59993
10.4	205	138	7	106	82	226	273	57962	801.2667	60381.275824231	366.028	51.61763	-54.59988
7.4	206	139	7	106	82	226	195	57962	801.2667	60381.275824231	366.028	51.61030	-54.59554
7.7	203	138	7	112	82	226	203	57968	801.3496	60381.275825191	366.028	51.63243	-54.59998
9.8	204	138	7	112	82	226	258	57968	801.3496	60381.275825191	366.028	51.62503	-54.59993
9.0	205	138	7	112	82	226	236	57968	801.3496	60381.275825191	366.028	51.61763	-54.59988
6.8	204	138	7	122	82	226	178	57978	801.4879	60381.275826791	366.028	51.62503	-54.59993
6.9	205	138	7	122	82	226	182	57978	801.4879	60381.275826791	366.028	51.61763	-54.59988
6.2	203	138	3	95	83	226	163	57951	801.1146	60381.275822471	370.491	51.63243	-54.59998
7.3	204	138	6	95	83	226	191	57951	801.1146	60381.275822471	370.491	51.62503	-54.59993
6.3	205	138	7	95	83	226	167	57951	801.1146	60381.275822471	370.491	51.61763	-54.59988
8.1	203	138	7	100	83	226	213	57956	801.1837	60381.275823271	370.491	51.63243	-54.59998
11.7	204	138	7	103	83	226	308	57959	801.2252	60381.275823751	370.491	51.62503	-54.59993
11.5	205	138	7	103	83	226	302	57959	801.2252	60381.275823751	370.491	51.61763	-54.59988
7.8	206	139	7	102	83	226	205	57958	801.2114	60381.275823591	370.491	51.61030	-54.59554
7.1	203	138	7	107	83	226	187	57963	801.2805	60381.275824391	370.491	51.63243	-54.59998
10.4	204	138	7	104	83	226	275	57960	801.2390	60381.275823911	370.491	51.62503	-54.59993
10.4	205	138	7	106	83	226	273	57962	801.2667	60381.275824231	370.491	51.61763	-54.59988
7.4	206	139	7	106	83	226	196	57962	801.2667	60381.275824231	370.491	51.61030	-54.59554
7.6	203	138	7	112	83	226	199	57968	801.3496	60381.275825191	370.491	51.63243	-54.59998
9.6	204	138	7	112	83	226	253	57968	801.3496	60381.275825191	370.491	51.62503	-54.59993
8.9	205	138	7	112	83	226	235	57968	801.3496	60381.275825191	370.491	51.61763	-54.59988
7.0	204	138	7	122	83	226	183	57978	801.4879	60381.275826791	370.491	51.62503	-54.59993
7.2	205	138	7	122	83	226	189	57978	801.4879	60381.275826791	370.491	51.61763	-54.59988
6.3	204	138	6	95	84	226	167	57951	801.1146	60381.275822471	374.955	51.62503	-54.59993
8.1	203	138	7	100	84	226	212	57956	801.1837	60381.275823271	374.955	51.63243	-54.59998
11.6	204	138	7	103	84	226	305	57959	801.2252	60381.275823751	374.955	51.62503	-54.59993
11.3	205	138	7	103	84	226	297	57959	801.2252	60381.275823751	374.955	51.61763	-54.59988
7.8	206	139	7	103	84	226	205	57959	801.2252	60381.275823751	374.955	51.61030	-54.59554
7.1	203	138	7	109	84	226	187	57965	801.3082	60381.275824711	374.955	51.63243	-54.59998
11.1	204	138	7	104	84	226	292	57960	801.2390	60381.275823911	374.955	51.62503	-54.59993
11.0	205	138	7	104	84	226	289	57960	801.2390	60381.275823911	374.955	51.61763	-54.59988
7.4	206	139	6	106	84	226	195	57962	801.2667	60381.275824231	374.955	51.61030	-54.59554
7.6	203	138	7	113	84	226	199	57969	801.3635	60381.275825351	374.955	51.63243	-54.59998
9.5	204	138	7	113	84	226	251	57969	801.3635	60381.275825351	374.955	51.62503	-54.59993
8.8	205	139	7	113	84	226	232	57969	801.3635	60381.275825351	374.955	51.61769	-54.59558
7.3	204	138	7	120	84	226	193	57976	801.4602	60381.275826471	374.955	51.62503	-54.59993
7.0	205	138	7	122	84	226	184	57978	801.4879	60381.275826791	374.955	51.61763	-54.59988
6.2	204	138	6	95	85	226	162	57951	801.1146	60381.275822471	379.419	51.62503	-54.59993
8.1	203	138	7	101	85	226	212	57957	801.1976	60381.275823431	379.419	51.63243	-54.59998
11.0	204	138	7	103	85	226	290	57959	801.2252	60381.275823751	379.419	51.62503	-54.59993
10.7	205	139	7	103	85	226	282	57959	801.2252	60381.275823751	379.419	51.61769	-54.59558
7.3	206	139	7	103	85	226	191	57959	801.2252	60381.275823751	379.419	51.61030	-54.59554
7.5	203	138	7	110	85	226	198	57966	801.3220	60381.275824871	379.419	51.63243	-54.59998
11.1	204	138	7	106	85	226	293	57962	801.2667	60381.275824231	379.419	51.62503	-54.59993
10.7	205	138	7	104	85	226	282	57960	801.2390	60381.275823911	379.419	51.61763	-54.59988
7.4	206	139	7	104	85	226	196	57960	801.2390	60381.275823911	379.419	51.61030	-54.59554
7.4	203	138	7	113	85	226	195	57969	801.3635	60381.275825351	379.419	51.63243	-54.59998
9.5	204	138	7	113	85	226	249	57969	801.3635	60381.275825351	379.419	51.62503	-54.59993
8.9	205	138	7	112	85	226	235	57968	801.3496	60381.275825191	379.419	51.61763	-54.59988
7.3	204	138	7	120	85	226	191	57976	801.4602	60381.275826471	379.419	51.62503	-54.59993
7.1	205	138	7	123	85	226	186	57979	801.5017	60381.275826951	379.419	51.61763	-54.59988
7.8	203	138	7	100	86	226	205	57956	801.1837	60381.275823271	383.883	51.63243	-54.59998
10.4	204	138	7	101	86	226	273	57957	801.1976	60381.275823431	383.883	51.62503	-54.59993
9.8	205	139	7	103	86	226	259	57959	801.2252	60381.275823751	383.883	51.61769	-54.59558
6.5	206	139	7	101	86	226	170	57957	801.1976	60381.275823431	383.883	51.61030	-54.59554
7.3	203	138	7	110	86	226	191	57966	801.3220	60381.275824871	383.883	51.63243	-54.59998
11.2	204	138	7	104	86	226	294	57960	801.2390	60381.275823911	383.883	51.62503	-54.59993
10.9	205	138	7	104	86	226	287	57960	801.2390	60381.275823911	383.883	51.61763	-54.59988
7.5	206	139	7	104	86	226	198	57960	801.2390	60381.275823911	383.883	51.61030	-54.59554
7.4	203	138	6	112	86	226	195	57968	801.3496	60381.275825191	383.883	51.63243	-54.59998
9.4	204	138	7	112	86	226	248	57968	801.3496	60381.275825191	383.883	51.62503	-54.59993
8.8	205	138	7	112	86	226	231	57968	801.3496	60381.275825191	383.883	51.61763	-54.59988
7.4	204	138	6	120	86	226	196	57976	801.4602	60381.275826471	383.883	51.62503	-54.59993
7.3	205	139	7	120	86	226	193	57976	801.4602	60381.275826471	383.883	51.61769	-54.59558
7.6	203	138	7	101	87	226	201	57957	801.1976	60381.275823431	388.346	51.63243	-54.59998
9.9	204	138	7	102	87	226	261	57958	801.2114	60381.275823591	388.346	51.62503	-54.59993
8.9	205	138	7	102	87	226	235	57958	801.2114	60381.275823591	388.346	51.61763	-54.59988
6.0	206	139	7	102	87	226	159	57958	801.2114	60381.275823591	388.346	51.61030	-54.59554
7.5	203	138	7	111	87	226	198	57967	801.3358	60381.275825031	388.346	51.63243	-54.59998
10.9	204	138	7	105	87	226	286	57961	801.2529	60381.275824071	388.346	51.62503	-54.59993
10.6	205	138	7	106	87	226	280	57962	801.2667	60381.275824231	388.346	51.61763	-54.59988
7.4	206	139	7	109	87	226	195	57965	801.3082	60381.275824711	388.346	51.61030	-54.59554
7.4	203	138	7	113	87	226	194	57969	801.3635	60381.275825351	388.346	51.63243	-54.59998
9.7	204	138	7	112	87	226	255	57968	801.3496	60381.275825191	388.346	51.62503	-54.59993
9.5	205	138	7	112	87	226	251	57968	801.3496	60381.275825191	388.346	51.61763	-54.59988
6.2	206	139	7	112	87	226	164	57968	801.3496	60381.275825191	388.346	51.61030	-54.59554
8.1	204	138	7	120	87	226	214	57976	801.4602	60381.275826471	388.346	51.62503	-54.59993
7.8	205	138	7	120	87	226	206	57976	801.4602	60381.275826471	388.346	51.61763	-54.59988
7.5	203	138	7	102	88	226	198	57958	801.2114	60381.275823591	392.810	51.63243	-54.59998
9.8	204	138	7	102	88	226	259	57958	801.2114	60381.275823591	392.810	51.62503	-54.59993
8.8	205	139	7	102	88	226	232	57958	801.2114	60381.275823591	392.810	51.61769	-54.59558
6.1	206	139	7	102	88	226	161	57958	801.2114	60381.275823591	392.810	51.61030	-54.59554
7.3	203	138	7	111	88	226	192	57967	801.3358	60381.275825031	392.810	51.63243	-54.59998
10.6	204	138	7	107	88	226	280	57963	801.2805	60381.275824391	392.810	51.62503	-54.59993
10.5	205	138	7	109	88	226	277	57965	801.3082	60381.275824711	392.810	51.61763	-54.59988
7.4	206	139	7	110	88	226	196	57966	801.3220	60381.275824871	392.810	51.61030	-54.59554
7.7	203	138	7	114	88	226	202	57970	801.3773	60381.275825511	392.810	51.63243	-54.59998
10.2	204	138	7	112	88	226	269	57968	801.3496	60381.275825191	392.810	51.62503	-54.59993
9.9	205	138	7	112	88	226	261	57968	801.3496	60381.275825191	392.810	51.61763	-54.59988
6.3	206	139	7	112	88	226	167	57968	801.3496	60381.275825191	392.810	51.61030	-54.59554
8.0	204	138	7	120	88	226	210	57976	801.4602	60381.275826471	392.810	51.62503	-54.59993
7.7	205	138	7	120	88	226	204	57976	801.4602	60381.275826471	392.810	51.61763	-54.59988
6.7	203	138	7	102	89	226	177	57958	801.2114	60381.275823591	397.274	51.63243	-54.59998
9.1	204	138	7	103	89	226	240	57959	801.2252	60381.275823751	397.274	51.62503	-54.59993
